NUMERO_NIVEL;CODIGO_AREA_CONHECIMENTO;CODIGO_GRANDE_AREA;NOME_GRANDE_AREA;CODIGO_AREA;NOME_AREA;CODIGO_SUB_AREA;NOME_SUB_AREA;CODIGO_ESPECIALIDADE;NOME_ESPECIALIDADE
"1";"10000003";"10000003";"Ciências Exatas e da Terra";"";"";"";"";"";""
"2";"10100008";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"";"";"";""
"3";"10101004";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10101004";"Álgebra";"";""
"4";"10101012";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10101004";"Álgebra";"10101012";"Conjuntos"
"4";"10101020";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10101004";"Álgebra";"10101020";"Lógica Matemática"
"4";"10101039";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10101004";"Álgebra";"10101039";"Teoria dos Números"
"4";"10101047";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10101004";"Álgebra";"10101047";"Grupos de Álgebra Não-Comutaviva"
"4";"10101055";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10101004";"Álgebra";"10101055";"Álgebra Comutativa"
"4";"10101063";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10101004";"Álgebra";"10101063";"Geometria Algébrica"
"3";"10102000";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10102000";"Análise";"";""
"4";"10102019";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10102000";"Análise";"10102019";"Análise Complexa"
"4";"10102027";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10102000";"Análise";"10102027";"Análise Funcional"
"4";"10102035";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10102000";"Análise";"10102035";"Análise Funcional Não-Linear"
"4";"10102043";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10102000";"Análise";"10102043";"Equações Diferenciais Ordinárias"
"4";"10102051";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10102000";"Análise";"10102051";"Equações Diferenciais Parciais"
"4";"10102060";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10102000";"Análise";"10102060";"Equações Diferenciais Funcionais"
"3";"10103007";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10103007";"Geometria e Topologia";"";""
"4";"10103015";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10103007";"Geometria e Topologia";"10103015";"Geometria Diferencial"
"4";"10103023";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10103007";"Geometria e Topologia";"10103023";"Topologia Algébrica"
"4";"10103031";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10103007";"Geometria e Topologia";"10103031";"Topologia das Variedades"
"4";"10103040";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10103007";"Geometria e Topologia";"10103040";"Sistemas Dinâmicos"
"4";"10103058";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10103007";"Geometria e Topologia";"10103058";"Teoria das Singularidades e Teoria das Catástrofes"
"4";"10103066";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10103007";"Geometria e Topologia";"10103066";"Teoria das Folheações"
"3";"10104003";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10104003";"Matemática Aplicada";"";""
"4";"10104011";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10104003";"Matemática Aplicada";"10104011";"Física Matemática"
"4";"10104020";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10104003";"Matemática Aplicada";"10104020";"Análise Numérica"
"4";"10104038";"10000003";"Ciências Exatas e da Terra";"10100008";"Matemática";"10104003";"Matemática Aplicada";"10104038";"Matemática Discreta e Combinatória"
"2";"10200002";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"";"";"";""
"3";"10201009";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10201009";"Probabilidade";"";""
"4";"10201017";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10201009";"Probabilidade";"10201017";"Teoria Geral e Fundamentos da Probabilidade"
"4";"10201025";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10201009";"Probabilidade";"10201025";"Teoria Geral e Processos Estocásticos"
"4";"10201033";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10201009";"Probabilidade";"10201033";"Teoremas de Limite"
"4";"10201041";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10201009";"Probabilidade";"10201041";"Processos Markovianos"
"4";"10201050";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10201009";"Probabilidade";"10201050";"Análise Estocástica"
"4";"10201068";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10201009";"Probabilidade";"10201068";"Processos Estocásticos Especiais"
"3";"10202005";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"";""
"4";"10202013";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"10202013";"Fundamentos da Estatística"
"4";"10202021";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"10202021";"Inferência Paramétrica"
"4";"10202030";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"10202030";"Inferência Não-Paramétrica"
"4";"10202048";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"10202048";"Inferência em Processos Estocásticos"
"4";"10202056";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"10202056";"Análise Multivariada"
"4";"10202064";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"10202064";"Regressão e Correlação"
"4";"10202072";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"10202072";"Planejamento de Experimentos"
"4";"10202080";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10202005";"Estatística";"10202080";"Análise de Dados"
"3";"10203001";"10000003";"Ciências Exatas e da Terra";"10200002";"Probabilidade e Estatística";"10203001";"Probabilidade e Estatística Aplicadas";"";""
"2";"10300007";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"";"";"";""
"3";"10301003";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10301003";"Teoria da Computação";"";""
"4";"10301011";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10301003";"Teoria da Computação";"10301011";"Computabilidade e Modelos de Computação"
"4";"10301020";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10301003";"Teoria da Computação";"10301020";"Linguagem Formais e Autômatos"
"4";"10301038";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10301003";"Teoria da Computação";"10301038";"Análise de Algoritmos e Complexidade de Computação"
"4";"10301046";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10301003";"Teoria da Computação";"10301046";"Lógicas e Semântica de Programas"
"3";"10302000";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10302000";"Matemática da Computação";"";""
"4";"10302018";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10302000";"Matemática da Computação";"10302018";"Matemática Simbólica"
"4";"10302026";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10302000";"Matemática da Computação";"10302026";"Modelos Analíticos e de Simulação"
"3";"10303006";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10303006";"Metodologia e Técnicas da Computação";"";""
"4";"10303014";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10303006";"Metodologia e Técnicas da Computação";"10303014";"Linguagens de Programação"
"4";"10303022";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10303006";"Metodologia e Técnicas da Computação";"10303022";"Engenharia de Software"
"4";"10303030";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10303006";"Metodologia e Técnicas da Computação";"10303030";"Banco de Dados"
"4";"10303049";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10303006";"Metodologia e Técnicas da Computação";"10303049";"Sistemas de Informação"
"4";"10303057";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10303006";"Metodologia e Técnicas da Computação";"10303057";"Processamento Gráfico (Graphics)"
"3";"10304002";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10304002";"Sistemas de Computação";"";""
"4";"10304010";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10304002";"Sistemas de Computação";"10304010";"Hardware"
"4";"10304029";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10304002";"Sistemas de Computação";"10304029";"Arquitetura de Sistemas de Computação"
"4";"10304037";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10304002";"Sistemas de Computação";"10304037";"Software Básico"
"4";"10304045";"10000003";"Ciências Exatas e da Terra";"10300007";"Ciência da Computação";"10304002";"Sistemas de Computação";"10304045";"Teleinformática"
"2";"10400001";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"";"";"";""
"3";"10401008";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10401008";"Astronomia de Posição e Mecânica Celeste";"";""
"4";"10401016";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10401008";"Astronomia de Posição e Mecânica Celeste";"10401016";"Astronomia Fundamental"
"4";"10401024";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10401008";"Astronomia de Posição e Mecânica Celeste";"10401024";"Astronomia Dinâmica"
"3";"10402004";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10402004";"Astrofísica Estelar";"";""
"3";"10403000";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10403000";"Astrofísica do Meio Interestelar";"";""
"4";"10403019";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10403000";"Astrofísica do Meio Interestelar";"10403019";"Meio Interestelar"
"4";"10403027";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10403000";"Astrofísica do Meio Interestelar";"10403027";"Nebulosa"
"3";"10404007";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10404007";"Astrofísica Extragalactica";"";""
"4";"10404015";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10404007";"Astrofísica Extragalactica";"10404015";"Galáxias"
"4";"10404023";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10404007";"Astrofísica Extragalactica";"10404023";"Aglomerados de Galáxias"
"4";"10404031";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10404007";"Astrofísica Extragalactica";"10404031";"Quasares"
"4";"10404040";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10404007";"Astrofísica Extragalactica";"10404040";"Cosmologia"
"3";"10405003";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10405003";"Astrofísica do Sistema Solar";"";""
"4";"10405011";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10405003";"Astrofísica do Sistema Solar";"10405011";"Física Solar"
"4";"10405020";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10405003";"Astrofísica do Sistema Solar";"10405020";"Movimento da Terra"
"4";"10405038";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10405003";"Astrofísica do Sistema Solar";"10405038";"Sistema Planetário"
"3";"10406000";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10406000";"Instrumentação Astronômica";"";""
"4";"10406018";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10406000";"Instrumentação Astronômica";"10406018";"Astronomia Ótica"
"4";"10406026";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10406000";"Instrumentação Astronômica";"10406026";"Radioastronomia"
"4";"10406034";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10406000";"Instrumentação Astronômica";"10406034";"Astronomia Espacial"
"4";"10406042";"10000003";"Ciências Exatas e da Terra";"10400001";"Astronomia";"10406000";"Instrumentação Astronômica";"10406042";"Processamento de Dados Astronômicos"
"2";"10500006";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"";"";"";""
"3";"10501002";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10501002";"Física Geral";"";""
"4";"10501010";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10501002";"Física Geral";"10501010";"Métodos Matemáticos da Física"
"4";"10501029";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10501002";"Física Geral";"10501029";"Física Clássica e Física Quântica; Mecânica e Campos"
"4";"10501037";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10501002";"Física Geral";"10501037";"Relatividade e Gravitação"
"4";"10501045";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10501002";"Física Geral";"10501045";"Física Estatística e Termodinâmica"
"4";"10501053";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10501002";"Física Geral";"10501053";"Metrologia, Técnicas Gerais de Laboratório, Sistema de Instrumentação"
"4";"10501061";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10501002";"Física Geral";"10501061";"Instrumentação Específica de Uso Geral em Física"
"3";"10502009";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10502009";"Áreas Clássicas de Fenomenologia e suas Aplicações";"";""
"4";"10502017";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10502009";"Áreas Clássicas de Fenomenologia e suas Aplicações";"10502017";"Eletricidade e Magnetismo; Campos e Partículas Carregadas"
"4";"10502025";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10502009";"Áreas Clássicas de Fenomenologia e suas Aplicações";"10502025";"Ótica"
"4";"10502033";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10502009";"Áreas Clássicas de Fenomenologia e suas Aplicações";"10502033";"Acústica"
"4";"10502041";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10502009";"Áreas Clássicas de Fenomenologia e suas Aplicações";"10502041";"Transferência de Calor; Processos Térmicos e Termodinâmicos"
"4";"10502050";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10502009";"Áreas Clássicas de Fenomenologia e suas Aplicações";"10502050";"Mecânica, Elasticidade e Reologia"
"4";"10502068";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10502009";"Áreas Clássicas de Fenomenologia e suas Aplicações";"10502068";"Dinâmica dos Fluídos"
"3";"10503005";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10503005";"Física das Partículas Elementares e Campos";"";""
"4";"10503013";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10503005";"Física das Partículas Elementares e Campos";"10503013";"Teoria Geral de Partículas e Campos"
"4";"10503021";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10503005";"Física das Partículas Elementares e Campos";"10503021";"Teorias Específicas e Modelos de Interação; Sistemática de Partículas; Raios Cósmicos"
"4";"10503030";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10503005";"Física das Partículas Elementares e Campos";"10503030";"Reações Específicas e Fenomiologia de Partículas"
"4";"10503048";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10503005";"Física das Partículas Elementares e Campos";"10503048";"Propriedades de Partículas Específicas e Ressonâncias"
"3";"10504001";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10504001";"Física Nuclear";"";""
"4";"10504010";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10504001";"Física Nuclear";"10504010";"Estrutura Nuclear"
"4";"10504028";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10504001";"Física Nuclear";"10504028";"Desintegração Nuclear e Radioatividade"
"4";"10504036";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10504001";"Física Nuclear";"10504036";"Reações Nucleares e Espalhamento Geral"
"4";"10504044";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10504001";"Física Nuclear";"10504044";"Reações Nucleares e Espalhamento (Reações Específicas)"
"4";"10504052";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10504001";"Física Nuclear";"10504052";"Propriedades de Núcleos Específicos"
"4";"10504060";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10504001";"Física Nuclear";"10504060";"Métodos Experimentais e Instrumentação para Partículas Elementares e Física Nuclear"
"3";"10505008";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10505008";"Física Atômica e Molecular";"";""
"4";"10505016";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10505008";"Física Atômica e Molecular";"10505016";"Estrutura Eletrônica de Átomos e Moléculas; Teoria"
"4";"10505024";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10505008";"Física Atômica e Molecular";"10505024";"Espectros Atômicos e Integração de Fótons"
"4";"10505032";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10505008";"Física Atômica e Molecular";"10505032";"Espectros Moleculares e Interações de Fótons com Moléculas"
"4";"10505040";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10505008";"Física Atômica e Molecular";"10505040";"Processos de Colisão e Interações de Átomos e Moléculas"
"4";"10505059";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10505008";"Física Atômica e Molecular";"10505059";"Inf. sobre Átomos e Moléculas Obtidos Experimentalmente; Instrumentação e Técnicas"
"4";"10505067";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10505008";"Física Atômica e Molecular";"10505067";"Estudos de Átomos e Moléculas Especiais"
"3";"10506004";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10506004";"Física dos Fluídos, Física de Plasmas e Descargas Elétricas";"";""
"4";"10506012";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10506004";"Física dos Fluídos, Física de Plasmas e Descargas Elétricas";"10506012";"Cinética e Teoria de Transporte de Fluídos; Propriedades Físicas de Gases"
"4";"10506020";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10506004";"Física dos Fluídos, Física de Plasmas e Descargas Elétricas";"10506020";"Física de Plasmas e Descargas Elétricas"
"3";"10507000";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"";""
"4";"10507019";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507019";"Estrutura de Líquidos e Sólidos; Cristalografia"
"4";"10507027";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507027";"Propriedades Mecânicas e Acústicas da Matéria Condensada"
"4";"10507035";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507035";"Dinâmica da Rede e Estatística de Cristais"
"4";"10507043";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507043";"Equação de Estado, Equilíbrio de Fases e Transições de Fase"
"4";"10507051";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507051";"Propriedades Térmicas da Matéria Condensada"
"4";"10507060";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507060";"Propriedades de Transportes de Matéria Condensada (Não Eletrônica)"
"4";"10507078";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507078";"Campos Quânticos e Sólidos, Hélio, Líquido, Sólido"
"4";"10507086";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507086";"Superfícies e Interfaces; Películas e Filamentos"
"4";"10507094";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507094";"Estados Eletrônicos"
"4";"10507108";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507108";"Transp. Eletrônicos e Prop. Elétricas de Superfícies; Interfaces e Películas"
"4";"10507116";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507116";"Estruturas Eletrônicas e Propriedades Elétricas de Superfícies; Interf. e Partículas"
"4";"10507124";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507124";"Supercondutividade"
"4";"10507132";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507132";"Materiais Magnéticos e Propriedades Magnéticas"
"4";"10507140";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507140";"Ressonância Mag. e Relax. na Mat. Condens; Efeitos Mosbauer; Corr. Ang. Pertubada"
"4";"10507159";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507159";"Materiais Dielétricos e Propriedades Dielétricas"
"4";"10507167";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507167";"Prop. Óticas e Espectrosc. da Mat. Condens; Outras Inter. da Mat. com Rad. e Part."
"4";"10507175";"10000003";"Ciências Exatas e da Terra";"10500006";"Física";"10507000";"Física da Matéria Condensada";"10507175";"Emissão Eletrônica e Iônica por Líquidos e Sólidos; Fenômenos de Impacto"
"2";"10600000";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"";"";"";""
"3";"10601007";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10601007";"Química Orgânica";"";""
"4";"10601015";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10601007";"Química Orgânica";"10601015";"Estrutura, Conformação e Estereoquímica"
"4";"10601023";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10601007";"Química Orgânica";"10601023";"Síntese Orgânica"
"4";"10601031";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10601007";"Química Orgânica";"10601031";"Físico-Química Orgânica"
"4";"10601040";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10601007";"Química Orgânica";"10601040";"Fotoquímica Orgânica"
"4";"10601058";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10601007";"Química Orgânica";"10601058";"Química dos Produtos Naturais"
"4";"10601066";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10601007";"Química Orgânica";"10601066";"Evolução, Sistemática e Ecologia Química"
"4";"10601074";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10601007";"Química Orgânica";"10601074";"Polímeros e Colóides"
"3";"10602003";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10602003";"Química Inorgânica";"";""
"4";"10602011";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10602003";"Química Inorgânica";"10602011";"Campos de Coordenação"
"4";"10602020";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10602003";"Química Inorgânica";"10602020";"Não-Metais e Seus Compostos"
"4";"10602038";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10602003";"Química Inorgânica";"10602038";"Compostos Organo-Metálicos"
"4";"10602046";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10602003";"Química Inorgânica";"10602046";"Determinação de Estrutura de Compostos Inorgânicos"
"4";"10602054";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10602003";"Química Inorgânica";"10602054";"Foto-Química Inorgânica"
"4";"10602062";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10602003";"Química Inorgânica";"10602062";"Físico Química Inorgânica"
"4";"10602070";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10602003";"Química Inorgânica";"10602070";"Química Bio-Inorgânica"
"3";"10603000";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"";""
"4";"10603018";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"10603018";"Cinética Química e Catálise"
"4";"10603026";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"10603026";"Eletroquímica"
"4";"10603034";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"10603034";"Espectroscopia"
"4";"10603042";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"10603042";"Química de Interfaces"
"4";"10603050";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"10603050";"Química do Estado Condensado"
"4";"10603069";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"10603069";"Química Nuclear e Radioquímica"
"4";"10603077";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"10603077";"Química Teórica"
"4";"10603085";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10603000";"Físico-Química";"10603085";"Termodinâmica Química"
"3";"10604006";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10604006";"Química Analítica";"";""
"4";"10604014";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10604006";"Química Analítica";"10604014";"Separação"
"4";"10604022";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10604006";"Química Analítica";"10604022";"Métodos Óticos de Análise"
"4";"10604030";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10604006";"Química Analítica";"10604030";"Eletroanalítica"
"4";"10604049";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10604006";"Química Analítica";"10604049";"Gravimetria"
"4";"10604057";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10604006";"Química Analítica";"10604057";"Titimetria"
"4";"10604065";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10604006";"Química Analítica";"10604065";"Instrumentação Analítica"
"4";"10604073";"10000003";"Ciências Exatas e da Terra";"10600000";"Química";"10604006";"Química Analítica";"10604073";"Análise de Traços e Química Ambiental"
"2";"10700005";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"";"";"";""
"3";"10701001";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"";""
"4";"10701010";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701010";"Mineralogia"
"4";"10701028";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701028";"Petrologia"
"4";"10701036";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701036";"Geoquímica"
"4";"10701044";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701044";"Geologia Regional"
"4";"10701052";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701052";"Geotectônica"
"4";"10701060";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701060";"Geocronologia"
"4";"10701079";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701079";"Cartografia Geológica"
"4";"10701087";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701087";"Metalogenia"
"4";"10701095";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701095";"Hidrogeologia"
"4";"10701109";"10000003";"Ciências Exatas e da Terra";"10700005";"Geociências";"10701001";"Geologia";"10701109";"Prospecção Mineral"
